time,object_a_x,object_a_y,object_a_z,object_a_vx,object_a_vy,object_a_vz,object_b_x,object_b_y,object_b_z,object_b_vx,object_b_vy,object_b_vz,total_translational_ke,total_px,total_py
5.722222222222222987e-01,-7.381634001662523703e-02,-7.541400817817914301e-08,7.749915117169016154e-01,-2.371963633076730749e-01,-3.113871510302644602e-07,6.705607787788059326e-10,3.346027768638091815e-01,1.127813120316325540e-07,7.749915117599175396e-01,1.042622154667627088e+00,4.645977481315228304e-07,-1.090503538164755426e-10,3.514362388661114445e-02,4.120965658236704771e-02,-1.489787048324305344e-10
5.750000000000000666e-01,-7.447512817528506579e-02,-7.627885357529072276e-08,7.749915117187643476e-01,-2.371528623147054760e-01,-3.113300743830445773e-07,6.706063187394972758e-10,3.374984338623560620e-01,1.140716315652037664e-07,7.749915117596145597e-01,1.042374648150821148e+00,4.644874632213851972e-07,-1.090092738298409358e-10,3.512721381791986813e-02,4.119872128072576967e-02,-1.504589011908989345e-10
5.777777777777778345e-01,-7.513379551269896983e-02,-7.714354044564762282e-08,7.749915117206274129e-01,-2.371093684475246155e-01,-3.112730070897028634e-07,6.707249373960610939e-10,3.403934035195351759e-01,1.153616448305620640e-07,7.749915117593116909e-01,1.042127226462986389e+00,4.643772161143179943e-07,-1.090167314060641601e-10,3.511081305132519870e-02,4.118779042750196628e-02,-1.519376712141761897e-10
5.805555555555556024e-01,-7.579234204865752111e-02,-7.800806881522851572e-08,7.749915117224907002e-01,-2.370658817045430133e-01,-3.112159491481545585e-07,6.707858296595148317e-10,3.432876860708935496e-01,1.166513519326763753e-07,7.749915117590089331e-01,1.041879889561446504e+00,4.642670067913051204e-07,-1.089905821843872857e-10,3.509442158026384456e-02,4.117686402027791182e-02,-1.534150158556044996e-10
5.833333333333333703e-01,-7.645076780294683683e-02,-7.887243871000625067e-08,7.749915117243540985e-01,-2.370224020841734114e-01,-3.111589005563178676e-07,6.708081781020558410e-10,3.461812817518599150e-01,1.179407529764627951e-07,7.749915117587060642e-01,1.041632637403553385e+00,4.641568352333432854e-07,-1.090067064390964902e-10,3.507803939817811384e-02,4.116594205663759443e-02,-1.548909360680132118e-10
5.861111111111111382e-01,-7.710907279534864878e-02,-7.973665015594791968e-08,7.749915117262178299e-01,-2.369789295848291066e-01,-3.111018613121103601e-07,6.709916823555150955e-10,3.490741907977444325e-01,1.192298480667846774e-07,7.749915117584033064e-01,1.041385469946688014e+00,4.640467014214420106e-07,-1.090001925524441972e-10,3.506166649851605310e-02,4.115502453416665374e-02,-1.563654328034111108e-10
5.888888888888889062e-01,-7.776725704564027564e-02,-8.060070317901481788e-08,7.749915117280817833e-01,-2.369354642049239512e-01,-3.110448314134498173e-07,6.710507774454477214e-10,3.519664134437389680e-01,1.205186373084526615e-07,7.749915117581006596e-01,1.041138387148259348e+00,4.639366053366234170e-07,-1.089543715665497459e-10,3.504530287473129474e-02,4.114411145045240165e-02,-1.578385070130790620e-10
5.916666666666666741e-01,-7.842532057359463682e-02,-8.146459780516245677e-08,7.749915117299459588e-01,-2.368920059428721303e-01,-3.109878108582559262e-07,6.711592722558057389e-10,3.548579499249172597e-01,1.218071208062247117e-07,7.749915117577980128e-01,1.040891388965704989e+00,4.638265469599223840e-07,-1.089539725801502712e-10,3.502894852028314021e-02,4.113320280308380150e-02,-1.593101596476891260e-10
5.944444444444444420e-01,-7.908326339898023860e-02,-8.232833406034059066e-08,7.749915117318103563e-01,-2.368485547970884120e-01,-3.109307996444480033e-07,6.712334525010854591e-10,3.577488004762347518e-01,1.230952986648060646e-07,7.749915117574953660e-01,1.040644475356491627e+00,4.637165262723864434e-07,-1.089210804883222750e-10,3.501260342863655312e-02,4.112229858965153750e-02,-1.607803916571358135e-10
5.972222222222222099e-01,-7.974108554156118800e-02,-8.319191197049316374e-08,7.749915117336750869e-01,-2.368051107659878696e-01,-3.108737977699452593e-07,6.713600907842787180e-10,3.606389653325288158e-01,1.243831709888494145e-07,7.749915117571928302e-01,1.040397646278113930e+00,4.636065432550759915e-07,-1.089383201702265325e-10,3.499626759326211062e-02,4.111139880774792449e-02,-1.622492039905162334e-10
5.999999999999999778e-01,-8.039878702109722053e-02,-8.405533156155837626e-08,7.749915117355399286e-01,-2.367616738479862981e-01,-3.108168052326695518e-07,6.713539307812155243e-10,3.635284447285188070e-01,1.256707378829548334e-07,7.749915117568902945e-01,1.040150901688094986e+00,4.634965978890639712e-07,-1.089205912963020495e-10,3.497994100763602426e-02,4.110050345496692875e-02,-1.637165975964212596e-10
6.027777777777777457e-01,-8.105636785734361693e-02,-8.491859285946863159e-08,7.749915117374049922e-01,-2.367182440414996314e-01,-3.107598220305409385e-07,6.714941137853092101e-10,3.664172388988062301e-01,1.269579994516698775e-07,7.749915117565878697e-01,1.039904241543986751e+00,4.633866901554360839e-07,-1.088730425258255252e-10,3.496362366524010529e-02,4.108961252890423743e-02,-1.651825734225219415e-10
6.055555555555556246e-01,-8.171382807005128646e-02,-8.578169589015056270e-08,7.749915117392703889e-01,-2.366748213449445803e-01,-3.107028481614832885e-07,6.715188682893113992e-10,3.693053480778746844e-01,1.282449557994895340e-07,7.749915117562854450e-01,1.039657665803369158e+00,4.632768200352905776e-07,-1.088640132901330659e-10,3.494731555956184788e-02,4.107872602715713362e-02,-1.666471324160625033e-10
6.083333333333333925e-01,-8.237116767896675296e-02,-8.664464067952504537e-08,7.749915117411360077e-01,-2.366314057567380780e-01,-3.106458836234191479e-07,6.716134037798582312e-10,3.721927725000899190e-01,1.295316070308563534e-07,7.749915117559831312e-01,1.039411174423850559e+00,4.631669875097384058e-07,-1.088293708623178091e-10,3.493101668409427651e-02,4.106784394732460042e-02,-1.681102755234202837e-10
6.111111111111111605e-01,-8.302838670383212716e-02,-8.750742725350717173e-08,7.749915117430017375e-01,-2.365879972752976679e-01,-3.105889284142702682e-07,6.717397350169962422e-10,3.750795123997001101e-01,1.308179532501604496e-07,7.749915117556807065e-01,1.039164767363067954e+00,4.630571925599032275e-07,-1.088355811723618061e-10,3.491472703233607783e-02,4.105696628700728629e-02,-1.695720036901322060e-10
6.138888888888889284e-01,-8.368548516438513440e-02,-8.837005563800626350e-08,7.749915117448679114e-01,-2.365445958990413933e-01,-3.105319825319603600e-07,6.718326537452634639e-10,3.779655680108357507e-01,1.321039945617394733e-07,7.749915117553785038e-01,1.038918444578686540e+00,4.629474351669212485e-07,-1.088170716728731335e-10,3.489844659779152425e-02,4.104609304380746337e-02,-1.710323178611561671e-10
6.166666666666666963e-01,-8.434246308035910078e-02,-8.923252585892589848e-08,7.749915117467340853e-01,-2.365012016263876027e-01,-3.104750459744155689e-07,6.718785302423091466e-10,3.808509395675098164e-01,1.333897310698787712e-07,7.749915117550761900e-01,1.038672206028399936e+00,4.628377153119413268e-07,-1.088396213433373561e-10,3.488217537397048790e-02,4.103522421532911080e-02,-1.724912189809206684e-10
6.194444444444444642e-01,-8.499932047148295311e-02,-9.009483794216387078e-08,7.749915117486005922e-01,-2.364578144557551997e-01,-3.104181187395596585e-07,6.719598627524803192e-10,3.837356273036178211e-01,1.346751628788113324e-07,7.749915117547739873e-01,1.038426051669929739e+00,4.627280329761248676e-07,-1.087542157024445899e-10,3.486591335438839895e-02,4.102435979917781750e-02,-1.739487079928781380e-10
6.222222222222222321e-01,-8.565605735748124672e-02,-9.095699191361221736e-08,7.749915117504673212e-01,-2.364144343855635599e-01,-3.103612008253184568e-07,6.720616320399219745e-10,3.866196314529378730e-01,1.359602900927178156e-07,7.749915117544718957e-01,1.038179981461026413e+00,4.626183881406460340e-07,-1.087720694764593432e-10,3.484966053256633584e-02,4.101349979296086551e-02,-1.754047858398986690e-10
6.250000000000000000e-01,-8.631267375807412379e-02,-9.181898779915721802e-08,7.749915117523343833e-01,-2.363710614142325306e-01,-3.103042922296177918e-07,6.720823116784790940e-10,3.895029522491308405e-01,1.372451128157266278e-07,7.749915117541698040e-01,1.037933995359467954e+00,4.625087807866914833e-07,-1.087134722521643226e-10,3.483341690203087954e-02,4.100264419428714668e-02,-1.768594534641112004e-10
6.277777777777777679e-01,-8.696916969297735500e-02,-9.268082562467938211e-08,7.749915117542015564e-01,-2.363276955401823198e-01,-3.102473929503856621e-07,6.722066011460858803e-10,3.923855899257403523e-01,1.385296311519139514e-07,7.749915117538678233e-01,1.037688093323061223e+00,4.623992108954604192e-07,-1.087461943410916732e-10,3.481718245631424541e-02,4.099179300076726679e-02,-1.783127118070821888e-10
6.305555555555555358e-01,-8.762554518190232566e-02,-9.354250541605347507e-08,7.749915117560690625e-01,-2.362843367618337187e-01,-3.101905029855489017e-07,6.723505398265050559e-10,3.952675447161927980e-01,1.398138452053037439e-07,7.749915117535657316e-01,1.037442275309641060e+00,4.622896784481646450e-07,-1.086989144527539253e-10,3.480095718895417217e-02,4.098094621001342752e-02,-1.797645618095211314e-10
6.333333333333333037e-01,-8.828180024455602182e-02,-9.440402719914849190e-08,7.749915117579367907e-01,-2.362409850776080178e-01,-3.101336223330357209e-07,6.723830988514256646e-10,3.981488168537975492e-01,1.410977550798678436e-07,7.749915117532638620e-01,1.037196541277070283e+00,4.621801834260285108e-07,-1.086712265313538595e-10,3.478474109349399823e-02,4.097010381963948900e-02,-1.812150044115055594e-10
6.361111111111111827e-01,-8.893793490064105800e-02,-9.526539099982769691e-08,7.749915117598046299e-01,-2.361976404859267853e-01,-3.100767509907744360e-07,6.724492612047994200e-10,4.010294065717470713e-01,1.423813608795259436e-07,7.749915117529618813e-01,1.036950891183240131e+00,4.620707258102889133e-07,-1.087162703611310732e-10,3.476853416348257148e-02,4.095926582726099052e-02,-1.826640405523652328e-10
6.388888888888889506e-01,-8.959394916985566337e-02,-9.612659684394857077e-08,7.749915117616728022e-01,-2.361543029852122000e-01,-3.100198889566944219e-07,6.725891180808796221e-10,4.039093141031169232e-01,1.436646627081455913e-07,7.749915117526600117e-01,1.036705324986069598e+00,4.619613055821953489e-07,-1.086422601187519987e-10,3.475233639247430478e-02,4.094843223049507430e-02,-1.841116711707780935e-10
6.416666666666667185e-01,-9.024984307189366783e-02,-9.698764475736287666e-08,7.749915117635411965e-01,-2.361109725738869125e-01,-3.099630362287266419e-07,6.726712641763610279e-10,4.067885396808657017e-01,1.449476606695423741e-07,7.749915117523581420e-01,1.036459842643506324e+00,4.618519227230097547e-07,-1.086863689325756610e-10,3.473614777402918991e-02,4.093760302696054787e-02,-1.855578972048132779e-10
6.444444444444444864e-01,-9.090561662644454366e-02,-9.784853476591660735e-08,7.749915117654098129e-01,-2.360676492503739621e-01,-3.099061928048002063e-07,6.727604012074506201e-10,4.096670835378353193e-01,1.462303548674797603e-07,7.749915117520563834e-01,1.036214444113525701e+00,4.617425772140065617e-07,-1.086011679890530601e-10,3.471996830171270032e-02,4.092677821427788409e-02,-1.870027195916234070e-10
6.472222222222222543e-01,-9.156126985319337774e-02,-9.870926689545001169e-08,7.749915117672786513e-01,-2.360243330130968598e-01,-3.098493586828469782e-07,6.728516285803287644e-10,4.125449459067509483e-01,1.475127454056692845e-07,7.749915117517547358e-01,1.035969129354131324e+00,4.616332690364728531e-07,-1.085853594540164835e-10,3.470379796909589531e-02,4.091595779006915873e-02,-1.884461392678581753e-10
6.500000000000000222e-01,-9.221680277182085772e-02,-9.956984117179759455e-08,7.749915117691478228e-01,-2.359810238604796440e-01,-3.097925338607978680e-07,6.728741036576835199e-10,4.154221270202212990e-01,1.487948323877704948e-07,7.749915117514529772e-01,1.035723898323354764e+00,4.615239981717080475e-07,-1.086285714158030657e-10,3.468763676975532978e-02,4.090514175195811286e-02,-1.898881571693268623e-10
6.527777777777777901e-01,-9.287221540200332748e-02,-1.004302576207881169e-07,7.749915117710171053e-01,-2.359377217909466862e-01,-3.097357183365857447e-07,6.729937267191399286e-10,4.182986271107384524e-01,1.500766159173910582e-07,7.749915117511513296e-01,1.035478750979255569e+00,4.614147646010241626e-07,-1.086241339931515171e-10,3.467148469727308197e-02,4.089433009757012516e-02,-1.913287742312696470e-10
6.555555555555555580e-01,-9.352750776341273165e-02,-1.012905162682445957e-07,7.749915117728866099e-01,-2.358944268029229963e-01,-3.096789121081427891e-07,6.730061959114852499e-10,4.211744464106780828e-01,1.513580960980867349e-07,7.749915117508497930e-01,1.035233687279921266e+00,4.613055683057455515e-07,-1.085627907015940252e-10,3.465534174523672573e-02,4.088352282453221187e-02,-1.927679913881160714e-10
6.583333333333333259e-01,-9.418267987571664335e-02,-1.021506171399843041e-07,7.749915117747564475e-01,-2.358511388948338616e-01,-3.096221151734029819e-07,6.731361995582219038e-10,4.240495851522995130e-01,1.526392730333614039e-07,7.749915117505482565e-01,1.034988707183467360e+00,4.611964092672092725e-07,-1.085914344556293543e-10,3.463920790723940685e-02,4.087271993047299212e-02,-1.942058095737100338e-10
6.611111111111110938e-01,-9.483773175857827809e-02,-1.030105602618187844e-07,7.749915117766265071e-01,-2.358078580651051803e-01,-3.095653275303007804e-07,6.731994163511334506e-10,4.269240435677457701e-01,1.539201468266671962e-07,7.749915117502467199e-01,1.034743810648037554e+00,4.610872874667645600e-07,-1.085431501623990158e-10,3.462308317687971815e-02,4.086192141302277814e-02,-1.956422297211972919e-10
6.638888888888888618e-01,-9.549266343165646598e-02,-1.038703456595538350e-07,7.749915117784967888e-01,-2.357645843121632390e-01,-3.095085491767717535e-07,6.733486719590064951e-10,4.297978218890435853e-01,1.552007175814043881e-07,7.749915117499452943e-01,1.034498997631803086e+00,4.609782028857733012e-07,-1.084910009052642010e-10,3.460696754776176887e-02,4.085112726981349196e-02,-1.970772527630618590e-10
6.666666666666667407e-01,-9.614747491460566564e-02,-1.047299733589895369e-07,7.749915117803672926e-01,-2.357213176344348238e-01,-3.094517801107501467e-07,6.734450861550778100e-10,4.326709203481036714e-01,1.564809854009215607e-07,7.749915117496438688e-01,1.034254268092963391e+00,4.608691555056096650e-07,-1.084772705689518446e-10,3.459086101349515691e-02,4.084033749847866546e-02,-1.985108796309340978e-10
6.694444444444445086e-01,-9.680216622707597807e-02,-1.055894433859202006e-07,7.749915117822380184e-01,-2.356780580303471651e-01,-3.093950203301722701e-07,6.735136389574014615e-10,4.355433391767206674e-01,1.577609503885155730e-07,7.749915117493424432e-01,1.034009621989745664e+00,4.607601453076603670e-07,-1.084509704263325602e-10,3.457476356769498271e-02,4.082955209665349583e-02,-1.999431112558818884e-10
6.722222222222222765e-01,-9.745673738871313274e-02,-1.064487557661344456e-07,7.749915117841089662e-01,-2.356348054983279094e-01,-3.093382698329752278e-07,6.736072116764191264e-10,4.384150786065732497e-01,1.590406126474315886e-07,7.749915117490411287e-01,1.033765059280404852e+00,4.606511722733244579e-07,-1.084586431082668057e-10,3.455867520398180764e-02,4.081877106197477623e-02,-2.013739485683047490e-10
6.750000000000000444e-01,-9.811118841915848765e-02,-1.073079105254151210e-07,7.749915117859801361e-01,-2.355915600368052032e-01,-3.092815286170944301e-07,6.737256533911883949e-10,4.412861388692241316e-01,1.603199722808631286e-07,7.749915117487399252e-01,1.033520579923223881e+00,4.605422363840133762e-07,-1.084046082067136041e-10,3.454259591598167478e-02,4.080799439208096513e-02,-2.028033924976956078e-10
6.777777777777778123e-01,-9.876551933804904315e-02,-1.081669076895393850e-07,7.749915117878515280e-01,-2.355483216442077754e-01,-3.092247966804698928e-07,6.737190284822336395e-10,4.441565201961201748e-01,1.615990293919521243e-07,7.749915117484386107e-01,1.033276183876513432e+00,4.604333376211510540e-07,-1.084406418827565943e-10,3.452652569732612281e-02,4.079722208461210309e-02,-2.042314439732297554e-10
6.805555555555555802e-01,-9.941973016501741423e-02,-1.090257472842786518e-07,7.749915117897232530e-01,-2.355050903189645217e-01,-3.091680740210394082e-07,6.738521511617800996e-10,4.470262228185926667e-01,1.628777840837889442e-07,7.749915117481375182e-01,1.033031871098611942e+00,4.603244759661735996e-07,-1.084077255047999344e-10,3.451046454165208888e-02,4.078645413720990986e-02,-2.056581039231295707e-10
6.833333333333333481e-01,-1.000738209196918860e-01,-1.098844293353986047e-07,7.749915117915950891e-01,-2.354618660595051149e-01,-3.091113606367411924e-07,6.738856694887829235e-10,4.498952469678569877e-01,1.641562364594123933e-07,7.749915117478363147e-01,1.032787641547885826e+00,4.602156514005297739e-07,-1.084547261026580500e-10,3.449441244260207512e-02,4.077569054751768729e-02,-2.070833732749226007e-10
